category,description,month,count,rollavg_3month
Fraud,ILLEGAL POSSESSION CASH CARD,2021-01-01,3,2
Fraud,ILLEGAL POSSESSION CASH CARD,2021-03-01,1,2
Fraud,ILLEGAL POSSESSION CASH CARD,2021-04-01,2,2
Fraud,ILLEGAL POSSESSION CASH CARD,2021-07-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2021-08-01,3,2
Fraud,ILLEGAL POSSESSION CASH CARD,2021-09-01,2,2
Fraud,ILLEGAL POSSESSION CASH CARD,2021-10-01,1,2
Fraud,ILLEGAL POSSESSION CASH CARD,2021-12-01,2,2
Fraud,ILLEGAL POSSESSION CASH CARD,2022-01-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2022-03-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2022-04-01,2,1
Fraud,ILLEGAL POSSESSION CASH CARD,2022-05-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2022-06-01,2,2
Fraud,ILLEGAL POSSESSION CASH CARD,2022-07-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2022-09-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2022-11-01,2,1
Fraud,ILLEGAL POSSESSION CASH CARD,2023-01-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2023-02-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2023-03-01,2,1
Fraud,ILLEGAL POSSESSION CASH CARD,2023-04-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2023-05-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2023-06-01,3,2
Fraud,ILLEGAL POSSESSION CASH CARD,2023-07-01,4,3
Fraud,ILLEGAL POSSESSION CASH CARD,2023-09-01,3,3
Fraud,ILLEGAL POSSESSION CASH CARD,2024-01-01,1,3
Fraud,ILLEGAL POSSESSION CASH CARD,2024-03-01,1,2
Fraud,ILLEGAL POSSESSION CASH CARD,2024-04-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2024-06-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2024-07-01,2,1
Fraud,ILLEGAL POSSESSION CASH CARD,2024-08-01,2,2
Fraud,ILLEGAL POSSESSION CASH CARD,2024-11-01,1,2
Fraud,ILLEGAL POSSESSION CASH CARD,2024-12-01,2,2
Fraud,ILLEGAL POSSESSION CASH CARD,2025-01-01,1,1
Fraud,ILLEGAL POSSESSION CASH CARD,2025-03-01,1,1
Fraud,ILLEGAL USE CASH CARD,2019-01-01,126,NA
Fraud,ILLEGAL USE CASH CARD,2019-02-01,128,NA
Fraud,ILLEGAL USE CASH CARD,2019-03-01,128,127
Fraud,ILLEGAL USE CASH CARD,2019-04-01,139,132
Fraud,ILLEGAL USE CASH CARD,2019-05-01,116,128
Fraud,ILLEGAL USE CASH CARD,2019-06-01,130,128
Fraud,ILLEGAL USE CASH CARD,2019-07-01,131,126
Fraud,ILLEGAL USE CASH CARD,2019-08-01,116,126
Fraud,ILLEGAL USE CASH CARD,2019-09-01,101,116
Fraud,ILLEGAL USE CASH CARD,2019-10-01,101,106
Fraud,ILLEGAL USE CASH CARD,2019-11-01,102,101
Fraud,ILLEGAL USE CASH CARD,2019-12-01,96,100
Fraud,ILLEGAL USE CASH CARD,2020-01-01,87,95
Fraud,ILLEGAL USE CASH CARD,2020-02-01,77,87
Fraud,ILLEGAL USE CASH CARD,2020-03-01,67,77
Fraud,ILLEGAL USE CASH CARD,2020-04-01,56,67
Fraud,ILLEGAL USE CASH CARD,2020-05-01,73,65
Fraud,ILLEGAL USE CASH CARD,2020-06-01,64,64
Fraud,ILLEGAL USE CASH CARD,2020-07-01,72,70
Fraud,ILLEGAL USE CASH CARD,2020-08-01,57,64
Fraud,ILLEGAL USE CASH CARD,2020-09-01,86,72
Fraud,ILLEGAL USE CASH CARD,2020-10-01,83,75
Fraud,ILLEGAL USE CASH CARD,2020-11-01,52,74
Fraud,ILLEGAL USE CASH CARD,2020-12-01,47,61
Fraud,ILLEGAL USE CASH CARD,2021-01-01,52,50
Fraud,ILLEGAL USE CASH CARD,2021-02-01,52,50
Fraud,ILLEGAL USE CASH CARD,2021-03-01,67,57
Fraud,ILLEGAL USE CASH CARD,2021-04-01,69,63
Fraud,ILLEGAL USE CASH CARD,2021-05-01,96,77
Fraud,ILLEGAL USE CASH CARD,2021-06-01,89,85
Fraud,ILLEGAL USE CASH CARD,2021-07-01,102,96
Fraud,ILLEGAL USE CASH CARD,2021-08-01,98,96
Fraud,ILLEGAL USE CASH CARD,2021-09-01,118,106
Fraud,ILLEGAL USE CASH CARD,2021-10-01,107,108
Fraud,ILLEGAL USE CASH CARD,2021-11-01,92,106
Fraud,ILLEGAL USE CASH CARD,2021-12-01,68,89
Fraud,ILLEGAL USE CASH CARD,2022-01-01,57,72
Fraud,ILLEGAL USE CASH CARD,2022-02-01,49,58
Fraud,ILLEGAL USE CASH CARD,2022-03-01,91,66
Fraud,ILLEGAL USE CASH CARD,2022-04-01,74,71
Fraud,ILLEGAL USE CASH CARD,2022-05-01,81,82
Fraud,ILLEGAL USE CASH CARD,2022-06-01,91,82
Fraud,ILLEGAL USE CASH CARD,2022-07-01,76,83
Fraud,ILLEGAL USE CASH CARD,2022-08-01,78,82
Fraud,ILLEGAL USE CASH CARD,2022-09-01,92,82
Fraud,ILLEGAL USE CASH CARD,2022-10-01,62,77
Fraud,ILLEGAL USE CASH CARD,2022-11-01,87,80
Fraud,ILLEGAL USE CASH CARD,2022-12-01,143,97
Fraud,ILLEGAL USE CASH CARD,2023-01-01,103,111
Fraud,ILLEGAL USE CASH CARD,2023-02-01,124,123
Fraud,ILLEGAL USE CASH CARD,2023-03-01,119,115
Fraud,ILLEGAL USE CASH CARD,2023-04-01,99,114
Fraud,ILLEGAL USE CASH CARD,2023-05-01,119,112
Fraud,ILLEGAL USE CASH CARD,2023-06-01,102,107
Fraud,ILLEGAL USE CASH CARD,2023-07-01,118,113
Fraud,ILLEGAL USE CASH CARD,2023-08-01,185,135
Fraud,ILLEGAL USE CASH CARD,2023-09-01,138,147
Fraud,ILLEGAL USE CASH CARD,2023-10-01,116,146
Fraud,ILLEGAL USE CASH CARD,2023-11-01,100,118
Fraud,ILLEGAL USE CASH CARD,2023-12-01,112,109
Fraud,ILLEGAL USE CASH CARD,2024-01-01,106,106
Fraud,ILLEGAL USE CASH CARD,2024-02-01,104,107
Fraud,ILLEGAL USE CASH CARD,2024-03-01,100,103
Fraud,ILLEGAL USE CASH CARD,2024-04-01,89,98
Fraud,ILLEGAL USE CASH CARD,2024-05-01,136,108
Fraud,ILLEGAL USE CASH CARD,2024-06-01,123,116
Fraud,ILLEGAL USE CASH CARD,2024-07-01,100,120
Fraud,ILLEGAL USE CASH CARD,2024-08-01,112,112
Fraud,ILLEGAL USE CASH CARD,2024-09-01,85,99
Fraud,ILLEGAL USE CASH CARD,2024-10-01,81,93
Fraud,ILLEGAL USE CASH CARD,2024-11-01,97,88
Fraud,ILLEGAL USE CASH CARD,2024-12-01,114,97
Fraud,ILLEGAL USE CASH CARD,2025-01-01,108,106
Fraud,ILLEGAL USE CASH CARD,2025-02-01,110,111
Fraud,ILLEGAL USE CASH CARD,2025-03-01,24,81
Fraud,IMPERSONATION,2019-01-01,6,NA
Fraud,IMPERSONATION,2019-02-01,2,NA
Fraud,IMPERSONATION,2019-03-01,1,3
Fraud,IMPERSONATION,2019-04-01,1,1
Fraud,IMPERSONATION,2019-05-01,3,2
Fraud,IMPERSONATION,2019-07-01,8,4
Fraud,IMPERSONATION,2019-08-01,1,4
Fraud,IMPERSONATION,2019-09-01,3,4
Fraud,IMPERSONATION,2019-10-01,4,3
Fraud,IMPERSONATION,2019-11-01,1,3
Fraud,IMPERSONATION,2019-12-01,1,2
Fraud,IMPERSONATION,2020-01-01,6,3
Fraud,IMPERSONATION,2020-02-01,2,3
Fraud,IMPERSONATION,2020-05-01,2,3
Fraud,IMPERSONATION,2020-06-01,4,3
Fraud,IMPERSONATION,2020-07-01,1,2
Fraud,IMPERSONATION,2020-08-01,2,2
Fraud,IMPERSONATION,2020-10-01,8,4
Fraud,IMPERSONATION,2020-11-01,5,5
Fraud,IMPERSONATION,2020-12-01,6,6
Fraud,IMPERSONATION,2021-01-01,4,5
Fraud,IMPERSONATION,2021-02-01,2,4
Fraud,IMPERSONATION,2021-03-01,5,4
Fraud,IMPERSONATION,2021-04-01,3,3
Fraud,IMPERSONATION,2021-05-01,4,4
Fraud,IMPERSONATION,2021-06-01,1,3
Fraud,IMPERSONATION,2021-07-01,2,2
Fraud,IMPERSONATION,2021-08-01,1,1
Fraud,IMPERSONATION,2021-09-01,3,2
Fraud,IMPERSONATION,2021-10-01,5,3
Fraud,IMPERSONATION,2021-11-01,5,4
Fraud,IMPERSONATION,2021-12-01,5,5
Fraud,IMPERSONATION,2022-01-01,3,4
Fraud,IMPERSONATION,2022-02-01,1,3
Fraud,IMPERSONATION,2022-04-01,5,3
Fraud,IMPERSONATION,2022-05-01,2,3
Fraud,IMPERSONATION,2022-06-01,1,3
Fraud,IMPERSONATION,2022-07-01,7,3
Fraud,IMPERSONATION,2022-08-01,10,6
Fraud,IMPERSONATION,2022-09-01,4,7
Fraud,IMPERSONATION,2022-10-01,2,5
Fraud,IMPERSONATION,2022-11-01,1,2
Fraud,IMPERSONATION,2022-12-01,2,2
Fraud,IMPERSONATION,2023-01-01,4,2
Fraud,IMPERSONATION,2023-02-01,1,2
Fraud,IMPERSONATION,2023-03-01,4,3
Fraud,IMPERSONATION,2023-05-01,3,3
Fraud,IMPERSONATION,2023-06-01,3,3
Fraud,IMPERSONATION,2023-07-01,2,3
Fraud,IMPERSONATION,2023-08-01,1,2
Fraud,IMPERSONATION,2023-09-01,2,2
Fraud,IMPERSONATION,2023-10-01,1,1
Fraud,IMPERSONATION,2023-11-01,5,3
Fraud,IMPERSONATION,2023-12-01,1,2
Fraud,IMPERSONATION,2024-02-01,5,4
Fraud,IMPERSONATION,2024-03-01,3,3
Fraud,IMPERSONATION,2024-04-01,1,3
Fraud,IMPERSONATION,2024-05-01,1,2
Fraud,IMPERSONATION,2024-06-01,1,1
Fraud,IMPERSONATION,2024-07-01,1,1
Fraud,IMPERSONATION,2024-08-01,1,1
Fraud,IMPERSONATION,2024-10-01,1,1
Fraud,IMPERSONATION,2024-11-01,1,1
Fraud,IMPERSONATION,2024-12-01,3,2
Fraud,IMPERSONATION,2025-01-01,1,2
Fraud,IMPERSONATION,2025-02-01,2,2
Fraud,IMPERSONATION,2025-03-01,1,1
Fraud,INSURANCE FRAUD,2019-02-01,1,NA
Fraud,INSURANCE FRAUD,2019-04-01,1,NA
Fraud,INSURANCE FRAUD,2019-05-01,1,1
Fraud,INSURANCE FRAUD,2019-07-01,1,1
Fraud,INSURANCE FRAUD,2019-09-01,2,1
Fraud,INSURANCE FRAUD,2020-03-01,1,1
Fraud,INSURANCE FRAUD,2020-04-01,2,2
Fraud,INSURANCE FRAUD,2020-12-01,2,2
Fraud,INSURANCE FRAUD,2021-04-01,1,2
Fraud,INSURANCE FRAUD,2021-05-01,2,2
Fraud,INSURANCE FRAUD,2021-07-01,1,1
Fraud,INSURANCE FRAUD,2021-09-01,1,1
Fraud,INSURANCE FRAUD,2021-11-01,1,1
Fraud,INSURANCE FRAUD,2022-01-01,2,1
Fraud,INSURANCE FRAUD,2022-02-01,1,1
Fraud,INSURANCE FRAUD,2022-04-01,1,1
Fraud,INSURANCE FRAUD,2022-05-01,1,1
Fraud,INSURANCE FRAUD,2022-06-01,2,1
Fraud,INSURANCE FRAUD,2022-07-01,2,2
Fraud,INSURANCE FRAUD,2022-08-01,2,2
Fraud,INSURANCE FRAUD,2022-09-01,3,2
Fraud,INSURANCE FRAUD,2022-10-01,1,2
Fraud,INSURANCE FRAUD,2022-11-01,2,2
Fraud,INSURANCE FRAUD,2022-12-01,1,1
Fraud,INSURANCE FRAUD,2023-02-01,1,1
Fraud,INSURANCE FRAUD,2023-05-01,1,1
Fraud,INSURANCE FRAUD,2023-06-01,1,1
Fraud,INSURANCE FRAUD,2023-08-01,1,1
Fraud,INSURANCE FRAUD,2023-09-01,1,1
Fraud,INSURANCE FRAUD,2023-10-01,2,1
Fraud,INSURANCE FRAUD,2023-12-01,1,1
Fraud,INSURANCE FRAUD,2024-01-01,2,2
Fraud,INSURANCE FRAUD,2024-03-01,1,1
Fraud,INSURANCE FRAUD,2024-04-01,1,1
Fraud,INSURANCE FRAUD,2024-05-01,2,1
Fraud,INSURANCE FRAUD,2024-07-01,3,2
Fraud,INSURANCE FRAUD,2024-08-01,2,2
Fraud,INSURANCE FRAUD,2024-09-01,1,2
Fraud,INSURANCE FRAUD,2025-02-01,4,2
Fraud,LIBRARY VANDALISM,2024-10-01,1,NA
Fraud,PAY TV SERVICE OFFENSES,2019-02-01,1,NA
Fraud,PAY TV SERVICE OFFENSES,2019-06-01,1,NA
Fraud,PAY TV SERVICE OFFENSES,2019-08-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2020-02-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2021-02-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2021-08-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2021-09-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2022-02-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2022-03-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2022-08-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2022-09-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2022-11-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2023-04-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2023-08-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2024-06-01,1,1
Fraud,PAY TV SERVICE OFFENSES,2025-01-01,2,1
Fraud,PBLC AID WIRE AND MAIL FRAUD- UNLAW OBT PBLC AID,2024-12-01,1,NA
Fraud,PBLC AID WIRE AND MAIL FRAUD- UNLAW OBT PBLC AID,2025-01-01,1,NA
Fraud,PBLC AID WIRE AND MAIL FRAUD- UNLAW OBT PBLC AID,2025-02-01,2,1
Fraud,PBLC AID WIRE AND MAIL FRAUD- UNLAW OBT PBLC AID,2025-03-01,1,1
Fraud,POSSESS KEYS OR DEVICE TO COIN MACHINE,2022-09-01,2,NA
Fraud,POSSESS KEYS OR DEVICE TO COIN MACHINE,2023-04-01,1,NA
Fraud,POSSESS KEYS OR DEVICE TO COIN MACHINE,2023-07-01,1,1
Fraud,PUBLIC AID WIRE/MAIL FRAUD - VIA MAIL/PACKAGE/DELIVERY SYS,2024-06-01,1,NA
Fraud,PUBLIC AID WIRE/MAIL FRAUD - VIA MAIL/PACKAGE/DELIVERY SYS,2024-09-01,2,NA
Fraud,PUBLIC AID WIRE/MAIL FRAUD - VIA MAIL/PACKAGE/DELIVERY SYS,2024-10-01,5,3
Fraud,PUBLIC AID WIRE/MAIL FRAUD - VIA MAIL/PACKAGE/DELIVERY SYS,2024-11-01,1,3
Fraud,PUBLIC AID WIRE/MAIL FRAUD - VIA MAIL/PACKAGE/DELIVERY SYS,2025-02-01,1,2
Fraud,"PUBLIC AIR WIRE AND MAIL FRAUD - VIA WIRE, RADIO, TELEVISION",2024-10-01,1,NA
Fraud,"PUBLIC AIR WIRE AND MAIL FRAUD - VIA WIRE, RADIO, TELEVISION",2024-11-01,1,NA
Fraud,"PUBLIC AIR WIRE AND MAIL FRAUD - VIA WIRE, RADIO, TELEVISION",2025-02-01,1,1
Fraud,STATE BENEFITS FRAUD,2023-01-01,2,NA
Fraud,STATE BENEFITS FRAUD,2023-06-01,1,NA
Fraud,STATE BENEFITS FRAUD,2023-10-01,1,1
Fraud,STATE BENEFITS FRAUD,2024-02-01,1,1
Fraud,STATE BENEFITS FRAUD,2024-04-01,2,1
Fraud,STATE BENEFITS FRAUD,2024-06-01,1,1
Fraud,STATE BENEFITS FRAUD,2024-07-01,1,1
Fraud,STATE BENEFITS FRAUD,2024-08-01,7,3
Fraud,STATE BENEFITS FRAUD,2024-09-01,4,4
Fraud,STATE BENEFITS FRAUD,2024-10-01,6,6
Fraud,STATE BENEFITS FRAUD,2024-11-01,6,5
Fraud,STATE BENEFITS FRAUD,2024-12-01,17,10
Fraud,STATE BENEFITS FRAUD,2025-01-01,18,14
Fraud,STATE BENEFITS FRAUD,2025-02-01,27,21
Fraud,STATE BENEFITS FRAUD,2025-03-01,11,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-03-01,1,NA
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-04-01,1,NA
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-06-01,1,1
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-08-01,1,1
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-09-01,1,1
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-10-01,2,1
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-11-01,2,2
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2019-12-01,4,3
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-01-01,9,5
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-02-01,13,9
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-03-01,25,16
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-04-01,19,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-05-01,18,21
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-06-01,20,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-07-01,24,21
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-08-01,12,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-09-01,13,16
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-10-01,17,14
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-11-01,15,15
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2020-12-01,13,15
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-01-01,14,14
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-02-01,18,15
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-03-01,12,15
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-04-01,17,16
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-05-01,10,13
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-06-01,12,13
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-07-01,20,14
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-08-01,21,18
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-09-01,25,22
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-10-01,19,22
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-11-01,19,21
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2021-12-01,18,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-01-01,21,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-02-01,18,19
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-03-01,16,18
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-04-01,16,17
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-05-01,31,21
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-06-01,24,24
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-07-01,28,28
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-08-01,22,25
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-09-01,27,26
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-10-01,31,27
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-11-01,30,29
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2022-12-01,30,30
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-01-01,31,30
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-02-01,28,30
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-03-01,37,32
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-04-01,28,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-05-01,41,35
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-06-01,35,35
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-07-01,31,36
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-08-01,28,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-09-01,34,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-10-01,32,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-11-01,27,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2023-12-01,34,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-01-01,43,35
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-02-01,34,37
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-03-01,35,37
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-04-01,32,34
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-05-01,37,35
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-06-01,38,36
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-07-01,28,34
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-08-01,28,31
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-09-01,28,28
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-10-01,32,29
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-11-01,28,29
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2024-12-01,17,26
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2025-01-01,28,24
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2025-02-01,8,18
Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",2025-03-01,2,13
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2020-03-01,1,NA
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2020-04-01,1,NA
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2020-07-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2020-08-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-01-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-02-01,2,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-04-01,2,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-09-01,1,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-10-01,2,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-11-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2021-12-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-01-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-03-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-05-01,2,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-06-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-07-01,2,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-08-01,3,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-09-01,1,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-10-01,3,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-11-01,2,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2022-12-01,1,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-01-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-02-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-03-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-04-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-05-01,2,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-07-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-09-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-10-01,2,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2023-11-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-01-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-02-01,2,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-03-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-04-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-05-01,3,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-07-01,2,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-08-01,3,3
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-09-01,3,3
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-10-01,1,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-11-01,1,2
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2024-12-01,2,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2025-01-01,1,1
Fraud,"THEFT BY LESSEE, NON-MOTOR VEHICLE",2025-02-01,2,2
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-01-01,29,NA
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-02-01,27,NA
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-03-01,45,34
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-04-01,45,39
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-05-01,40,43
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-06-01,52,46
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-07-01,35,42
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-08-01,40,42
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-09-01,32,36
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-10-01,35,36
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-11-01,34,34
Fraud,"THEFT BY LESSEE,MOTOR VEH",2019-12-01,29,33
Fraud,"THEFT BY LESSEE,MOTOR VEH",2020-01-01,18,27
Fraud,"THEFT BY LESSEE,MOTOR VEH",2020-02-01,7,18
Fraud,"THEFT BY LESSEE,NON-VEH",2019-01-01,1,NA
Fraud,"THEFT BY LESSEE,NON-VEH",2019-02-01,2,NA
Fraud,"THEFT BY LESSEE,NON-VEH",2019-03-01,2,2
Fraud,"THEFT BY LESSEE,NON-VEH",2019-04-01,1,2
Fraud,"THEFT BY LESSEE,NON-VEH",2019-06-01,2,2
Fraud,"THEFT BY LESSEE,NON-VEH",2019-08-01,1,1
Fraud,"THEFT BY LESSEE,NON-VEH",2019-10-01,1,1
Fraud,"THEFT BY LESSEE,NON-VEH",2019-12-01,1,1
Fraud,THEFT OF LABOR / SERVICES,2019-04-01,1,NA
Fraud,THEFT OF LABOR / SERVICES,2019-08-01,2,NA
